page_id,date,impressions,clicks,avg_position,content_type,word_count,page_age_days,true_regime
page_0101,2026-01-21,174,7,4.29,category,914,100,growing
page_0101,2026-01-22,169,6,6.04,category,914,100,growing
page_0101,2026-01-23,185,15,4.49,category,914,100,growing
page_0101,2026-01-24,208,9,4.97,category,914,100,growing
page_0101,2026-01-25,179,9,4.75,category,914,100,growing
page_0101,2026-01-26,178,8,5.0,category,914,100,growing
page_0101,2026-01-27,142,6,4.92,category,914,100,growing
page_0101,2026-01-28,175,17,4.11,category,914,100,growing
page_0101,2026-01-29,151,6,5.22,category,914,100,growing
page_0101,2026-01-30,162,9,4.44,category,914,100,growing
page_0101,2026-01-31,184,11,4.41,category,914,100,growing
page_0101,2026-02-01,202,10,4.64,category,914,100,growing
page_0101,2026-02-02,179,8,5.3,category,914,100,growing
page_0101,2026-02-03,155,11,4.43,category,914,100,growing
page_0101,2026-02-04,193,8,4.85,category,914,100,growing
page_0101,2026-02-05,195,9,5.03,category,914,100,growing
page_0101,2026-02-06,226,10,4.93,category,914,100,growing
page_0101,2026-02-07,183,9,4.89,category,914,100,growing
page_0101,2026-02-08,232,18,3.92,category,914,100,growing
page_0101,2026-02-09,221,13,4.82,category,914,100,growing
page_0101,2026-02-10,198,17,4.19,category,914,100,growing
page_0101,2026-02-11,193,10,3.67,category,914,100,growing
page_0101,2026-02-12,208,12,4.44,category,914,100,growing
page_0101,2026-02-13,218,13,4.4,category,914,100,growing
page_0101,2026-02-14,178,7,6.47,category,914,100,growing
page_0101,2026-02-15,191,8,5.27,category,914,100,growing
page_0101,2026-02-16,191,8,5.15,category,914,100,growing
page_0101,2026-02-17,163,13,4.42,category,914,100,growing
page_0101,2026-02-18,223,13,4.55,category,914,100,growing
page_0101,2026-02-19,216,10,6.19,category,914,100,growing
page_0101,2026-02-20,264,20,4.26,category,914,100,growing
page_0101,2026-02-21,243,11,4.78,category,914,100,growing
page_0101,2026-02-22,179,7,5.72,category,914,100,growing
page_0101,2026-02-23,233,20,4.17,category,914,100,growing
page_0101,2026-02-24,183,10,4.69,category,914,100,growing
page_0101,2026-02-25,230,13,4.58,category,914,100,growing
page_0101,2026-02-26,250,20,4.05,category,914,100,growing
page_0101,2026-02-27,263,12,5.03,category,914,100,growing
page_0101,2026-02-28,261,20,3.89,category,914,100,growing
page_0101,2026-03-01,234,11,5.01,category,914,100,growing
page_0101,2026-03-02,209,12,4.8,category,914,100,growing
page_0101,2026-03-03,246,15,5.07,category,914,100,growing
page_0101,2026-03-04,212,19,4.4,category,914,100,growing
page_0101,2026-03-05,210,12,4.74,category,914,100,growing
page_0101,2026-03-06,247,13,5.11,category,914,100,growing
page_0101,2026-03-07,273,24,3.64,category,914,100,growing
page_0101,2026-03-08,262,15,3.75,category,914,100,growing
page_0101,2026-03-09,189,12,4.82,category,914,100,growing
page_0101,2026-03-10,235,12,4.95,category,914,100,growing
page_0101,2026-03-11,230,12,4.53,category,914,100,growing
page_0101,2026-03-12,219,10,4.99,category,914,100,growing
page_0101,2026-03-13,219,12,4.21,category,914,100,growing
page_0101,2026-03-14,291,18,5.18,category,914,100,growing
page_0101,2026-03-15,283,21,4.37,category,914,100,growing
page_0101,2026-03-16,267,17,3.93,category,914,100,growing
page_0101,2026-03-17,182,10,5.24,category,914,100,growing
page_0101,2026-03-18,215,10,4.88,category,914,100,growing
page_0101,2026-03-19,238,12,4.1,category,914,100,growing
page_0101,2026-03-20,297,20,4.1,category,914,100,growing
page_0101,2026-03-21,282,11,4.71,category,914,100,growing
page_0101,2026-03-22,241,18,3.74,category,914,100,growing
page_0101,2026-03-23,237,15,4.52,category,914,100,growing
page_0101,2026-03-24,242,15,4.22,category,914,100,growing
page_0101,2026-03-25,248,20,4.44,category,914,100,growing
page_0101,2026-03-26,293,26,3.09,category,914,100,growing
page_0101,2026-03-27,306,21,3.74,category,914,100,growing
page_0101,2026-03-28,305,18,4.43,category,914,100,growing
page_0101,2026-03-29,233,13,4.9,category,914,100,growing
page_0101,2026-03-30,220,19,4.18,category,914,100,growing
page_0101,2026-03-31,203,11,4.68,category,914,100,growing
page_0101,2026-04-01,247,27,3.35,category,914,100,growing
page_0101,2026-04-02,238,18,3.96,category,914,100,growing
page_0101,2026-04-03,288,19,4.39,category,914,100,growing
page_0101,2026-04-04,299,26,4.17,category,914,100,growing
page_0101,2026-04-05,272,12,4.66,category,914,100,growing
page_0101,2026-04-06,275,14,4.03,category,914,100,growing
page_0101,2026-04-07,220,13,4.03,category,914,100,growing
page_0101,2026-04-08,201,11,4.56,category,914,100,growing
page_0101,2026-04-09,239,16,3.84,category,914,100,growing
page_0101,2026-04-10,307,22,3.6,category,914,100,growing
page_0101,2026-04-11,346,23,4.42,category,914,100,growing
page_0101,2026-04-12,322,23,3.55,category,914,100,growing
page_0101,2026-04-13,250,15,4.97,category,914,100,growing
page_0101,2026-04-14,274,35,3.0,category,914,100,growing
page_0101,2026-04-15,210,12,3.92,category,914,100,growing
page_0101,2026-04-16,319,19,5.07,category,914,100,growing
page_0101,2026-04-17,306,16,5.26,category,914,100,growing
page_0101,2026-04-18,321,18,4.01,category,914,100,growing
page_0101,2026-04-19,218,12,4.72,category,914,100,growing
page_0101,2026-04-20,279,19,4.51,category,914,100,growing
page_0101,2026-04-21,310,19,3.74,category,914,100,growing
page_0101,2026-04-22,268,18,4.31,category,914,100,growing
page_0101,2026-04-23,275,14,3.5,category,914,100,growing
page_0101,2026-04-24,287,28,3.07,category,914,100,growing
page_0101,2026-04-25,276,20,4.3,category,914,100,growing
page_0101,2026-04-26,294,28,4.33,category,914,100,growing
page_0101,2026-04-27,233,19,3.27,category,914,100,growing
page_0101,2026-04-28,276,23,3.88,category,914,100,growing
page_0101,2026-04-29,302,32,3.25,category,914,100,growing
page_0101,2026-04-30,271,27,3.67,category,914,100,growing
page_0101,2026-05-01,319,23,3.68,category,914,100,growing
page_0101,2026-05-02,308,21,4.37,category,914,100,growing
page_0101,2026-05-03,314,25,3.62,category,914,100,growing
page_0101,2026-05-04,311,34,3.15,category,914,100,growing
page_0101,2026-05-05,282,16,4.93,category,914,100,growing
page_0101,2026-05-06,303,23,4.19,category,914,100,growing
page_0101,2026-05-07,312,16,4.42,category,914,100,growing
page_0101,2026-05-08,346,26,4.23,category,914,100,growing
page_0101,2026-05-09,332,25,4.42,category,914,100,growing
page_0101,2026-05-10,320,19,4.11,category,914,100,growing
page_0101,2026-05-11,312,23,4.12,category,914,100,growing
page_0101,2026-05-12,274,13,3.91,category,914,100,growing
page_0101,2026-05-13,297,22,3.56,category,914,100,growing
page_0101,2026-05-14,270,21,4.34,category,914,100,growing
page_0101,2026-05-15,253,21,3.64,category,914,100,growing
page_0101,2026-05-16,332,26,3.86,category,914,100,growing
page_0101,2026-05-17,286,17,4.0,category,914,100,growing
page_0101,2026-05-18,364,19,4.04,category,914,100,growing
page_0101,2026-05-19,257,30,3.15,category,914,100,growing
page_0101,2026-05-20,316,24,3.87,category,914,100,growing
page_0101,2026-05-21,284,31,3.13,category,914,100,growing
page_0101,2026-05-22,330,30,3.84,category,914,100,growing
page_0101,2026-05-23,292,15,4.19,category,914,100,growing
page_0101,2026-05-24,278,18,4.79,category,914,100,growing
page_0101,2026-05-25,314,20,4.05,category,914,100,growing
page_0101,2026-05-26,277,22,4.21,category,914,100,growing
page_0101,2026-05-27,323,32,3.03,category,914,100,growing
page_0101,2026-05-28,365,24,3.99,category,914,100,growing
page_0101,2026-05-29,275,20,2.99,category,914,100,growing
page_0101,2026-05-30,389,24,4.37,category,914,100,growing
page_0101,2026-05-31,293,32,3.0,category,914,100,growing
page_0101,2026-06-01,297,32,3.04,category,914,100,growing
page_0101,2026-06-02,247,20,4.07,category,914,100,growing
page_0101,2026-06-03,253,11,4.62,category,914,100,growing
page_0101,2026-06-04,249,20,4.23,category,914,100,growing
page_0101,2026-06-05,329,33,3.38,category,914,100,growing
page_0101,2026-06-06,355,40,2.99,category,914,100,growing
page_0101,2026-06-07,324,35,3.31,category,914,100,growing
page_0101,2026-06-08,249,16,3.64,category,914,100,growing
page_0101,2026-06-09,233,17,3.5,category,914,100,growing
page_0101,2026-06-10,311,34,2.92,category,914,100,growing
page_0101,2026-06-11,364,29,4.3,category,914,100,growing
page_0101,2026-06-12,365,32,4.3,category,914,100,growing
page_0101,2026-06-13,442,20,4.64,category,914,100,growing
page_0101,2026-06-14,346,27,2.5,category,914,100,growing
page_0101,2026-06-15,338,42,3.0,category,914,100,growing
page_0101,2026-06-16,311,17,3.63,category,914,100,growing
page_0101,2026-06-17,288,34,3.47,category,914,100,growing
page_0101,2026-06-18,334,28,3.19,category,914,100,growing
page_0101,2026-06-19,400,35,2.94,category,914,100,growing
page_0101,2026-06-20,408,40,2.84,category,914,100,growing
page_0101,2026-06-21,371,14,4.65,category,914,100,growing
page_0101,2026-06-22,396,33,2.56,category,914,100,growing
page_0101,2026-06-23,337,35,2.48,category,914,100,growing
page_0101,2026-06-24,338,38,2.69,category,914,100,growing
page_0101,2026-06-25,411,29,3.51,category,914,100,growing
page_0101,2026-06-26,340,34,3.22,category,914,100,growing
page_0101,2026-06-27,443,31,3.62,category,914,100,growing
page_0101,2026-06-28,322,32,2.94,category,914,100,growing
page_0101,2026-06-29,330,30,3.4,category,914,100,growing
page_0102,2026-01-01,402,4,14.27,blog,678,139,stable
page_0102,2026-01-02,357,5,14.04,blog,678,139,stable
page_0102,2026-01-03,329,4,14.75,blog,678,139,stable
page_0102,2026-01-04,435,7,13.31,blog,678,139,stable
page_0102,2026-01-05,400,6,12.76,blog,678,139,stable
page_0102,2026-01-06,386,7,13.17,blog,678,139,stable
page_0102,2026-01-07,416,5,13.18,blog,678,139,stable
page_0102,2026-01-08,431,5,13.72,blog,678,139,stable
page_0102,2026-01-09,508,8,12.39,blog,678,139,stable
page_0102,2026-01-10,500,7,13.49,blog,678,139,stable
page_0102,2026-01-11,423,5,12.88,blog,678,139,stable
page_0102,2026-01-12,399,6,13.18,blog,678,139,stable
page_0102,2026-01-13,384,5,14.32,blog,678,139,stable
page_0102,2026-01-14,311,4,14.09,blog,678,139,stable
page_0102,2026-01-15,451,4,13.93,blog,678,139,stable
page_0102,2026-01-16,462,6,13.87,blog,678,139,stable
page_0102,2026-01-17,351,5,13.33,blog,678,139,stable
page_0102,2026-01-18,498,7,13.46,blog,678,139,stable
page_0102,2026-01-19,372,6,12.55,blog,678,139,stable
page_0102,2026-01-20,369,5,12.75,blog,678,139,stable
page_0102,2026-01-21,374,5,13.57,blog,678,139,stable
page_0102,2026-01-22,398,6,12.82,blog,678,139,stable
page_0102,2026-01-23,555,8,13.9,blog,678,139,stable
page_0102,2026-01-24,424,4,13.46,blog,678,139,stable
page_0102,2026-01-25,404,3,13.31,blog,678,139,stable
page_0102,2026-01-26,393,7,13.13,blog,678,139,stable
page_0102,2026-01-27,336,4,13.76,blog,678,139,stable
page_0102,2026-01-28,394,4,13.9,blog,678,139,stable
page_0102,2026-01-29,366,5,12.96,blog,678,139,stable
page_0102,2026-01-30,457,6,13.17,blog,678,139,stable
page_0102,2026-01-31,383,6,13.38,blog,678,139,stable
page_0102,2026-02-01,391,6,13.68,blog,678,139,stable
page_0102,2026-02-02,345,4,13.67,blog,678,139,stable
page_0102,2026-02-03,350,6,13.43,blog,678,139,stable
page_0102,2026-02-04,299,3,13.91,blog,678,139,stable
page_0102,2026-02-05,287,2,13.41,blog,678,139,stable
page_0102,2026-02-06,415,6,12.65,blog,678,139,stable
page_0102,2026-02-07,357,4,14.29,blog,678,139,stable
page_0102,2026-02-08,508,4,14.08,blog,678,139,stable
page_0102,2026-02-09,375,6,12.66,blog,678,139,stable
page_0102,2026-02-10,406,4,13.6,blog,678,139,stable
page_0102,2026-02-11,395,5,14.27,blog,678,139,stable
page_0102,2026-02-12,354,6,13.31,blog,678,139,stable
page_0102,2026-02-13,410,6,13.95,blog,678,139,stable
page_0102,2026-02-14,477,7,14.16,blog,678,139,stable
page_0102,2026-02-15,454,5,13.65,blog,678,139,stable
page_0102,2026-02-16,433,5,14.78,blog,678,139,stable
page_0102,2026-02-17,345,5,13.88,blog,678,139,stable
page_0102,2026-02-18,407,5,13.55,blog,678,139,stable
page_0102,2026-02-19,377,4,13.39,blog,678,139,stable
page_0102,2026-02-20,484,8,13.46,blog,678,139,stable
page_0102,2026-02-21,489,9,13.15,blog,678,139,stable
page_0102,2026-02-22,351,6,12.82,blog,678,139,stable
page_0102,2026-02-23,405,3,12.95,blog,678,139,stable
page_0102,2026-02-24,325,6,13.4,blog,678,139,stable
page_0102,2026-02-25,418,5,13.97,blog,678,139,stable
page_0102,2026-02-26,351,6,13.69,blog,678,139,stable
page_0102,2026-02-27,448,5,13.59,blog,678,139,stable
page_0102,2026-02-28,477,5,14.76,blog,678,139,stable
page_0102,2026-03-01,424,6,14.5,blog,678,139,stable
page_0102,2026-03-02,433,6,12.94,blog,678,139,stable
page_0102,2026-03-03,388,5,13.91,blog,678,139,stable
page_0102,2026-03-04,452,8,12.78,blog,678,139,stable
page_0102,2026-03-05,352,6,13.65,blog,678,139,stable
page_0102,2026-03-06,412,5,12.67,blog,678,139,stable
page_0102,2026-03-07,337,6,13.13,blog,678,139,stable
page_0102,2026-03-08,405,4,13.86,blog,678,139,stable
page_0102,2026-03-09,336,4,13.22,blog,678,139,stable
page_0102,2026-03-10,312,7,12.84,blog,678,139,stable
page_0102,2026-03-11,310,5,13.08,blog,678,139,stable
page_0102,2026-03-12,383,5,12.92,blog,678,139,stable
page_0102,2026-03-13,445,6,13.74,blog,678,139,stable
page_0102,2026-03-14,463,7,14.21,blog,678,139,stable
page_0102,2026-03-15,471,7,13.37,blog,678,139,stable
page_0102,2026-03-16,436,7,14.11,blog,678,139,stable
page_0102,2026-03-17,324,4,13.15,blog,678,139,stable
page_0102,2026-03-18,347,4,13.43,blog,678,139,stable
page_0102,2026-03-19,415,4,14.56,blog,678,139,stable
page_0102,2026-03-20,442,5,13.38,blog,678,139,stable
page_0102,2026-03-21,510,7,14.13,blog,678,139,stable
page_0102,2026-03-22,406,5,13.06,blog,678,139,stable
page_0102,2026-03-23,428,6,13.48,blog,678,139,stable
page_0102,2026-03-24,368,6,12.97,blog,678,139,stable
page_0102,2026-03-25,397,4,13.53,blog,678,139,stable
page_0102,2026-03-26,425,5,13.63,blog,678,139,stable
page_0102,2026-03-27,430,5,13.94,blog,678,139,stable
page_0102,2026-03-28,386,5,13.14,blog,678,139,stable
page_0102,2026-03-29,434,6,13.39,blog,678,139,stable
page_0102,2026-03-30,422,6,14.2,blog,678,139,stable
page_0102,2026-03-31,379,6,12.76,blog,678,139,stable
page_0102,2026-04-01,254,3,12.0,blog,678,139,stable
page_0102,2026-04-02,397,6,13.1,blog,678,139,stable
page_0102,2026-04-03,467,8,13.86,blog,678,139,stable
page_0102,2026-04-04,386,6,13.54,blog,678,139,stable
page_0102,2026-04-05,474,7,12.92,blog,678,139,stable
page_0102,2026-04-06,363,5,13.53,blog,678,139,stable
page_0102,2026-04-07,360,4,13.27,blog,678,139,stable
page_0102,2026-04-08,390,5,12.55,blog,678,139,stable
page_0102,2026-04-09,361,4,13.29,blog,678,139,stable
page_0102,2026-04-10,479,8,13.94,blog,678,139,stable
page_0102,2026-04-11,504,7,13.32,blog,678,139,stable
page_0102,2026-04-12,365,5,12.58,blog,678,139,stable
page_0102,2026-04-13,383,4,14.52,blog,678,139,stable
page_0102,2026-04-14,459,5,12.89,blog,678,139,stable
page_0102,2026-04-15,431,6,13.71,blog,678,139,stable
page_0102,2026-04-16,327,5,13.99,blog,678,139,stable
page_0102,2026-04-17,492,8,13.74,blog,678,139,stable
page_0102,2026-04-18,258,3,13.35,blog,678,139,stable
page_0102,2026-04-19,451,9,12.4,blog,678,139,stable
page_0102,2026-04-20,352,5,14.19,blog,678,139,stable
page_0102,2026-04-21,395,6,12.79,blog,678,139,stable
page_0102,2026-04-22,392,3,14.07,blog,678,139,stable
page_0102,2026-04-23,413,6,14.16,blog,678,139,stable
page_0102,2026-04-24,462,7,12.76,blog,678,139,stable
page_0102,2026-04-25,412,6,12.75,blog,678,139,stable
page_0102,2026-04-26,390,6,13.25,blog,678,139,stable
page_0102,2026-04-27,436,5,14.04,blog,678,139,stable
page_0102,2026-04-28,375,4,13.13,blog,678,139,stable
page_0102,2026-04-29,355,4,13.55,blog,678,139,stable
page_0102,2026-04-30,397,6,13.19,blog,678,139,stable
page_0102,2026-05-01,418,7,13.96,blog,678,139,stable
page_0102,2026-05-02,420,7,13.11,blog,678,139,stable
page_0102,2026-05-03,443,7,13.06,blog,678,139,stable
page_0102,2026-05-04,351,5,12.87,blog,678,139,stable
page_0102,2026-05-05,443,9,12.85,blog,678,139,stable
page_0102,2026-05-06,391,6,14.13,blog,678,139,stable
page_0102,2026-05-07,317,5,13.27,blog,678,139,stable
page_0102,2026-05-08,446,5,12.92,blog,678,139,stable
page_0102,2026-05-09,389,6,12.49,blog,678,139,stable
page_0102,2026-05-10,419,5,13.33,blog,678,139,stable
page_0102,2026-05-11,385,8,13.0,blog,678,139,stable
page_0102,2026-05-12,405,5,12.88,blog,678,139,stable
page_0102,2026-05-13,411,5,13.02,blog,678,139,stable
page_0102,2026-05-14,417,5,13.56,blog,678,139,stable
page_0102,2026-05-15,530,7,12.79,blog,678,139,stable
page_0102,2026-05-16,400,6,13.31,blog,678,139,stable
page_0102,2026-05-17,489,6,14.02,blog,678,139,stable
page_0102,2026-05-18,458,7,13.16,blog,678,139,stable
page_0102,2026-05-19,390,6,12.85,blog,678,139,stable
page_0102,2026-05-20,402,4,14.12,blog,678,139,stable
page_0102,2026-05-21,452,7,13.44,blog,678,139,stable
page_0102,2026-05-22,415,6,13.38,blog,678,139,stable
page_0102,2026-05-23,411,5,13.8,blog,678,139,stable
page_0102,2026-05-24,397,6,13.44,blog,678,139,stable
page_0102,2026-05-25,406,5,13.53,blog,678,139,stable
page_0102,2026-05-26,353,3,12.55,blog,678,139,stable
page_0102,2026-05-27,348,6,12.99,blog,678,139,stable
page_0102,2026-05-28,356,5,14.61,blog,678,139,stable
page_0102,2026-05-29,381,4,12.87,blog,678,139,stable
page_0102,2026-05-30,404,5,13.53,blog,678,139,stable
page_0102,2026-05-31,389,6,14.53,blog,678,139,stable
page_0102,2026-06-01,397,6,13.9,blog,678,139,stable
page_0102,2026-06-02,340,5,13.66,blog,678,139,stable
page_0102,2026-06-03,403,6,13.01,blog,678,139,stable
page_0102,2026-06-04,502,8,13.12,blog,678,139,stable
page_0102,2026-06-05,496,6,13.3,blog,678,139,stable
page_0102,2026-06-06,382,5,13.69,blog,678,139,stable
page_0102,2026-06-07,405,6,14.25,blog,678,139,stable
page_0102,2026-06-08,332,5,13.56,blog,678,139,stable
page_0102,2026-06-09,383,6,13.15,blog,678,139,stable
page_0102,2026-06-10,392,5,13.43,blog,678,139,stable
page_0102,2026-06-11,415,6,13.8,blog,678,139,stable
page_0102,2026-06-12,377,4,13.69,blog,678,139,stable
page_0102,2026-06-13,404,7,13.34,blog,678,139,stable
page_0102,2026-06-14,468,6,12.82,blog,678,139,stable
page_0102,2026-06-15,411,5,14.14,blog,678,139,stable
page_0102,2026-06-16,335,5,13.33,blog,678,139,stable
page_0102,2026-06-17,322,4,13.64,blog,678,139,stable
page_0102,2026-06-18,403,6,13.08,blog,678,139,stable
page_0102,2026-06-19,425,5,13.07,blog,678,139,stable
page_0102,2026-06-20,370,5,13.79,blog,678,139,stable
page_0102,2026-06-21,405,7,12.73,blog,678,139,stable
page_0102,2026-06-22,369,5,12.79,blog,678,139,stable
page_0102,2026-06-23,348,3,14.39,blog,678,139,stable
page_0102,2026-06-24,361,5,13.99,blog,678,139,stable
page_0102,2026-06-25,419,4,13.74,blog,678,139,stable
page_0102,2026-06-26,436,4,12.85,blog,678,139,stable
page_0102,2026-06-27,504,6,13.62,blog,678,139,stable
page_0102,2026-06-28,430,8,13.45,blog,678,139,stable
page_0102,2026-06-29,430,6,13.22,blog,678,139,stable
page_0103,2026-01-01,253,7,6.65,category,1755,1021,declining
page_0103,2026-01-02,308,16,5.85,category,1755,1021,declining
page_0103,2026-01-03,300,10,6.98,category,1755,1021,declining
page_0103,2026-01-04,287,16,6.4,category,1755,1021,declining
page_0103,2026-01-05,266,8,7.78,category,1755,1021,declining
page_0103,2026-01-06,192,7,6.25,category,1755,1021,declining
page_0103,2026-01-07,254,8,7.13,category,1755,1021,declining
page_0103,2026-01-08,249,10,7.49,category,1755,1021,declining
page_0103,2026-01-09,255,8,7.41,category,1755,1021,declining
page_0103,2026-01-10,389,13,6.87,category,1755,1021,declining
page_0103,2026-01-11,216,11,6.12,category,1755,1021,declining
page_0103,2026-01-12,242,6,6.3,category,1755,1021,declining
page_0103,2026-01-13,228,8,6.77,category,1755,1021,declining
page_0103,2026-01-14,234,12,6.39,category,1755,1021,declining
page_0103,2026-01-15,220,6,7.21,category,1755,1021,declining
page_0103,2026-01-16,273,10,6.82,category,1755,1021,declining
page_0103,2026-01-17,232,7,6.52,category,1755,1021,declining
page_0103,2026-01-18,266,7,6.45,category,1755,1021,declining
page_0103,2026-01-19,244,11,6.37,category,1755,1021,declining
page_0103,2026-01-20,221,7,7.31,category,1755,1021,declining
page_0103,2026-01-21,229,7,6.92,category,1755,1021,declining
page_0103,2026-01-22,292,10,7.39,category,1755,1021,declining
page_0103,2026-01-23,278,7,7.35,category,1755,1021,declining
page_0103,2026-01-24,268,9,7.29,category,1755,1021,declining
page_0103,2026-01-25,264,6,7.82,category,1755,1021,declining
page_0103,2026-01-26,235,9,6.56,category,1755,1021,declining
page_0103,2026-01-27,237,7,7.86,category,1755,1021,declining
page_0103,2026-01-28,209,7,7.72,category,1755,1021,declining
page_0103,2026-01-29,303,10,7.38,category,1755,1021,declining
page_0103,2026-01-30,259,7,7.03,category,1755,1021,declining
page_0103,2026-01-31,344,7,7.56,category,1755,1021,declining
page_0103,2026-02-01,311,7,7.82,category,1755,1021,declining
page_0103,2026-02-02,214,6,6.73,category,1755,1021,declining
page_0103,2026-02-03,223,5,7.95,category,1755,1021,declining
page_0103,2026-02-04,230,5,8.65,category,1755,1021,declining
page_0103,2026-02-05,260,6,7.58,category,1755,1021,declining
page_0103,2026-02-06,252,6,8.42,category,1755,1021,declining
page_0103,2026-02-07,287,7,7.94,category,1755,1021,declining
page_0103,2026-02-08,189,4,7.83,category,1755,1021,declining
page_0103,2026-02-09,206,6,7.27,category,1755,1021,declining
page_0103,2026-02-10,207,6,7.51,category,1755,1021,declining
page_0103,2026-02-11,198,5,7.14,category,1755,1021,declining
page_0103,2026-02-12,181,4,8.31,category,1755,1021,declining
page_0103,2026-02-13,267,8,7.32,category,1755,1021,declining
page_0103,2026-02-14,212,3,8.84,category,1755,1021,declining
page_0103,2026-02-15,215,7,8.06,category,1755,1021,declining
page_0103,2026-02-16,237,5,8.05,category,1755,1021,declining
page_0103,2026-02-17,237,7,7.04,category,1755,1021,declining
page_0103,2026-02-18,195,5,8.25,category,1755,1021,declining
page_0103,2026-02-19,195,4,7.74,category,1755,1021,declining
page_0103,2026-02-20,213,5,7.55,category,1755,1021,declining
page_0103,2026-02-21,270,6,7.51,category,1755,1021,declining
page_0103,2026-02-22,260,9,7.18,category,1755,1021,declining
page_0103,2026-02-23,221,7,7.95,category,1755,1021,declining
page_0103,2026-02-24,208,7,7.86,category,1755,1021,declining
page_0103,2026-02-25,172,6,7.19,category,1755,1021,declining
page_0103,2026-02-26,229,4,8.3,category,1755,1021,declining
page_0103,2026-02-27,252,4,9.29,category,1755,1021,declining
page_0103,2026-02-28,237,9,7.17,category,1755,1021,declining
page_0103,2026-03-01,228,7,7.98,category,1755,1021,declining
page_0103,2026-03-02,181,4,9.06,category,1755,1021,declining
page_0103,2026-03-03,224,6,7.61,category,1755,1021,declining
page_0103,2026-03-04,167,4,8.36,category,1755,1021,declining
page_0103,2026-03-05,211,7,8.35,category,1755,1021,declining
page_0103,2026-03-06,236,4,8.53,category,1755,1021,declining
page_0103,2026-03-07,257,4,9.25,category,1755,1021,declining
page_0103,2026-03-08,244,8,7.09,category,1755,1021,declining
page_0103,2026-03-09,229,5,8.3,category,1755,1021,declining
page_0103,2026-03-10,184,4,7.9,category,1755,1021,declining
page_0103,2026-03-11,248,7,8.2,category,1755,1021,declining
page_0103,2026-03-12,233,4,8.26,category,1755,1021,declining
page_0103,2026-03-13,209,6,8.08,category,1755,1021,declining
page_0103,2026-03-14,213,5,7.62,category,1755,1021,declining
page_0103,2026-03-15,230,7,7.68,category,1755,1021,declining
page_0103,2026-03-16,185,4,9.58,category,1755,1021,declining
page_0103,2026-03-17,158,6,7.5,category,1755,1021,declining
page_0103,2026-03-18,190,3,9.08,category,1755,1021,declining
page_0103,2026-03-19,146,3,7.74,category,1755,1021,declining
page_0103,2026-03-20,221,5,8.43,category,1755,1021,declining
page_0103,2026-03-21,231,5,9.58,category,1755,1021,declining
page_0103,2026-03-22,198,4,8.89,category,1755,1021,declining
page_0103,2026-03-23,217,7,7.57,category,1755,1021,declining
page_0103,2026-03-24,200,5,8.25,category,1755,1021,declining
page_0103,2026-03-25,161,3,8.45,category,1755,1021,declining
page_0103,2026-03-26,196,4,9.1,category,1755,1021,declining
page_0103,2026-03-27,193,4,8.53,category,1755,1021,declining
page_0103,2026-03-28,200,6,8.42,category,1755,1021,declining
page_0103,2026-03-29,226,3,9.57,category,1755,1021,declining
page_0103,2026-03-30,199,3,9.5,category,1755,1021,declining
page_0103,2026-03-31,161,3,8.99,category,1755,1021,declining
page_0103,2026-04-01,183,6,8.21,category,1755,1021,declining
page_0103,2026-04-02,172,5,7.01,category,1755,1021,declining
page_0103,2026-04-03,189,5,7.86,category,1755,1021,declining
page_0103,2026-04-04,240,6,7.71,category,1755,1021,declining
page_0103,2026-04-05,252,5,8.62,category,1755,1021,declining
page_0103,2026-04-06,218,5,9.24,category,1755,1021,declining
page_0103,2026-04-07,176,3,9.88,category,1755,1021,declining
page_0103,2026-04-08,177,3,9.47,category,1755,1021,declining
page_0103,2026-04-09,206,5,8.3,category,1755,1021,declining
page_0103,2026-04-10,197,4,8.9,category,1755,1021,declining
page_0103,2026-04-11,163,3,9.0,category,1755,1021,declining
page_0103,2026-04-12,228,5,7.84,category,1755,1021,declining
page_0103,2026-04-13,149,4,8.27,category,1755,1021,declining
page_0103,2026-04-14,190,4,8.56,category,1755,1021,declining
page_0103,2026-04-15,183,3,10.11,category,1755,1021,declining
page_0103,2026-04-16,218,4,9.08,category,1755,1021,declining
page_0103,2026-04-17,208,5,8.08,category,1755,1021,declining
page_0103,2026-04-18,177,3,8.63,category,1755,1021,declining
page_0103,2026-04-19,205,4,9.17,category,1755,1021,declining
page_0103,2026-04-20,161,4,8.77,category,1755,1021,declining
page_0103,2026-04-21,142,4,8.72,category,1755,1021,declining
page_0103,2026-04-22,127,2,9.4,category,1755,1021,declining
page_0103,2026-04-23,170,3,9.81,category,1755,1021,declining
page_0103,2026-04-24,145,3,9.72,category,1755,1021,declining
page_0103,2026-04-25,216,4,8.83,category,1755,1021,declining
page_0103,2026-04-26,143,3,8.93,category,1755,1021,declining
page_0103,2026-04-27,156,3,8.86,category,1755,1021,declining
page_0103,2026-04-28,149,2,9.69,category,1755,1021,declining
page_0103,2026-04-29,160,5,8.85,category,1755,1021,declining
page_0103,2026-04-30,149,3,7.94,category,1755,1021,declining
page_0103,2026-05-01,200,5,9.4,category,1755,1021,declining
page_0103,2026-05-02,182,5,9.45,category,1755,1021,declining
page_0103,2026-05-03,170,3,8.91,category,1755,1021,declining
page_0103,2026-05-04,146,3,10.28,category,1755,1021,declining
page_0103,2026-05-05,160,2,8.86,category,1755,1021,declining
page_0103,2026-05-06,177,3,10.05,category,1755,1021,declining
