priority_rank,page_id,action,predicted_momentum,confidence,reason_codes,avg_position_mean,position_slope,impressions_sum,ctr_actual,ctr_gap_vs_expected,content_type
173,page_0255,MONITOR,growing,0.9043822015351949,no_strong_signal,3.8456666666666663,-0.009612114476243376,20105.0,0.07948271574235265,0.00948271574235264,guide
174,page_0107,MONITOR,stable,0.9013642091553119,high_visibility_page,8.22533333333333,-0.002706307307585504,40274.0,0.02321597060138054,-0.0017840293986194598,landing
175,page_0289,MONITOR,stable,0.8980446706660198,no_strong_signal,11.505166666666664,0.007113920533481562,23017.0,0.01655298257809445,0.0009529825780944523,guide
176,page_0310,MONITOR,stable,0.8972714612823192,no_strong_signal,10.253166666666665,-0.0035512642400665163,23490.0,0.01843337590464027,0.00043337590464027215,product
177,page_0110,MONITOR,stable,0.8958254755083526,high_visibility_page,19.48616666666667,0.0013984440122253063,36103.0,0.0067030440683599705,-0.0004969559316400293,product
178,page_0136,MONITOR,stable,0.8926188753355281,no_strong_signal,14.471833333333333,0.005218949708252316,16687.0,0.013064061844549649,-0.0001359381554503509,blog
179,page_0088,MONITOR,stable,0.8919882006685836,no_strong_signal,6.913666666666665,-7.668796888027194e-05,15207.0,0.03077530084829355,0.0007753008482935496,guide
180,page_0190,MONITOR,stable,0.8916439540586172,no_strong_signal,13.046500000000002,-0.005201166990830786,19767.0,0.01451914807507462,0.00011914807507461961,landing
181,page_0168,MONITOR,stable,0.891216261696124,no_strong_signal,14.043000000000001,-0.0011731036399000002,28898.0,0.012803654232126791,-0.0003963457678732088,blog
182,page_0085,MONITOR,stable,0.8869054192250365,no_strong_signal,7.286500000000002,0.0011767157543762495,33024.0,0.029039486434108527,-0.0009605135658914722,landing
183,page_0045,MONITOR,stable,0.8831463665880329,high_visibility_page,9.522166666666667,-0.002642122811892249,35827.0,0.0184497725179334,0.0004497725179334021,category
184,page_0011,MONITOR,stable,0.8821969713468276,impressions_up_clicks_flat,26.24766666666666,-0.0021383717699361656,24120.0,0.00609452736318408,9.452736318407966e-05,blog
185,page_0295,MONITOR,stable,0.8763752750644493,no_strong_signal,19.216166666666663,-0.004078077243678955,22573.0,0.006733708412705444,-0.0004662915872945556,guide
186,page_0050,MONITOR,stable,0.8731602445166008,no_strong_signal,14.215833333333329,0.006637121422617455,14757.0,0.012943010096903164,-0.00025698990309683603,guide
187,page_0307,MONITOR,stable,0.8720879457451248,high_visibility_page,9.367333333333333,0.005126424006668569,44031.0,0.01948627103631532,-0.0005137289636846787,guide
188,page_0021,MONITOR,stable,0.8717347706318925,no_strong_signal,9.323666666666668,-0.004138927479855539,23736.0,0.020011796427367712,1.1796427367712081e-05,blog
189,page_0036,MONITOR,stable,0.871312777017271,no_strong_signal,10.798,-0.00545151430953039,16627.0,0.017020508810970107,0.00022050881097010824,category
190,page_0037,MONITOR,stable,0.8682128711254783,high_visibility_page,13.706666666666667,-0.0018888580161156578,35574.0,0.013099454657896217,-0.0001005453421037833,blog
191,page_0062,MONITOR,stable,0.8679236540534947,high_visibility_page,10.077666666666666,0.0054298416226729205,78971.0,0.0181712274125945,0.00017122741259449972,landing
192,page_0143,MONITOR,stable,0.8666942598476514,no_strong_signal,13.032333333333334,0.0013387051958878144,20142.0,0.01405024327276338,-0.00034975672723661956,landing
193,page_0188,MONITOR,stable,0.860497338473984,no_strong_signal,11.649833333333337,-0.0003409280355655053,13742.0,0.016227623344491342,0.0006276233444913425,blog
194,page_0093,MONITOR,stable,0.8600256937099873,no_strong_signal,9.587,-0.0028808002222839276,14233.0,0.019040258554064497,0.001040258554064498,guide
195,page_0105,MONITOR,stable,0.8586783971573975,high_visibility_page,19.939166666666665,0.0018052236732425332,50325.0,0.00633879781420765,0.00033879781420765014,guide
196,page_0172,MONITOR,growing,0.8576618888338502,no_strong_signal,4.073,-0.009184773548207795,15128.0,0.0693416181914331,-0.0006583818085669074,product
197,page_0311,MONITOR,stable,0.8573775074393492,impressions_up_clicks_flat,16.709666666666667,-0.0014070575159765618,16813.0,0.010230179028132993,0.000630179028132994,guide
198,page_0140,MONITOR,stable,0.8564326296337722,no_strong_signal,15.15516666666667,-0.004343706585162564,22668.0,0.01173460384683254,-0.0002653961531674607,guide
199,page_0091,MONITOR,stable,0.8539072007117776,impressions_up_clicks_flat,15.246833333333333,-0.005322311753264898,29266.0,0.012061778172623522,6.177817262352156e-05,product
200,page_0079,MONITOR,stable,0.8538101454011944,no_strong_signal,8.776333333333334,0.001523756599055332,10563.0,0.02186878727634195,0.0018687872763419495,product
201,page_0173,MONITOR,stable,0.8502846211961242,no_strong_signal,24.788499999999996,-0.0006348985829396117,14515.0,0.005580434033758182,-0.00041956596624181854,guide
202,page_0137,MONITOR,stable,0.8493085809986541,high_visibility_page,15.494666666666665,0.001318143928869094,61898.0,0.011211993925490323,-0.000788006074509677,landing
203,page_0008,MONITOR,stable,0.8435523790342793,no_strong_signal,14.909500000000003,-0.004788830230619618,11210.0,0.011507582515611061,-0.0004924174843889389,guide
204,page_0316,MONITOR,growing,0.8400720971825608,low_visibility_page,13.509666666666666,-0.03383773270352869,7137.0,0.013871374527112233,0.000671374527112233,landing
205,page_0198,MONITOR,stable,0.8354845799721587,no_strong_signal,13.492500000000005,0.0020791886635176397,21239.0,0.013465794058100665,-0.000934205941899335,landing
206,page_0261,MONITOR,stable,0.834862480299318,no_strong_signal,9.064500000000002,0.011254515143095339,16235.0,0.01946412072682476,-0.0005358792731752389,category
207,page_0281,MONITOR,stable,0.8342950686157059,high_visibility_page,15.365999999999998,0.007997777160322333,40549.0,0.011319637968877161,-0.000680362031122839,category
208,page_0159,MONITOR,stable,0.8326573596470036,impressions_up_clicks_flat,17.1675,0.004846624062239482,30589.0,0.009186308803818367,-0.00041369119618163246,blog
209,page_0160,MONITOR,stable,0.8314864702186764,no_strong_signal,14.291666666666668,-0.0007374270630730482,17581.0,0.012399749729821967,-0.0008002502701780333,landing
210,page_0080,MONITOR,stable,0.8295068130675748,high_visibility_page,20.607833333333335,0.0001797721589328615,53966.0,0.005892599043842419,-0.00010740095615758075,category
211,page_0146,MONITOR,stable,0.8264385266594592,high_visibility_page,10.298,-0.0023978883023061757,49086.0,0.0179888359206291,-1.1164079370899749e-05,blog
212,page_0204,MONITOR,stable,0.8218125560856371,no_strong_signal,13.802333333333332,-0.0011041956098915902,14119.0,0.013244564062610667,4.456406261066706e-05,product
213,page_0054,MONITOR,stable,0.8187407008966224,no_strong_signal,9.557,0.0044190052792442884,20638.0,0.01909099718965016,0.00109099718965016,guide
214,page_0292,MONITOR,stable,0.8182221802014821,no_strong_signal,11.267000000000001,-0.0019938871908863087,18301.0,0.017540025135238512,0.0007400251352385132,product
215,page_0019,MONITOR,stable,0.8150045727173904,high_visibility_page,14.187833333333337,-0.0034551264240067427,37255.0,0.012427862031942022,-0.0007721379680579784,category
216,page_0180,MONITOR,stable,0.8115269209107826,no_strong_signal,16.735833333333332,0.003403445401500567,19101.0,0.010051829747133659,0.0004518297471336596,landing
217,page_0032,MONITOR,stable,0.810794316856274,impressions_up_clicks_flat;high_visibility_page,16.51383333333334,-0.005088913587107502,33453.0,0.010522225211490748,0.000922225211490749,category
218,page_0000,MONITOR,stable,0.8011011358655555,no_strong_signal,5.219333333333333,0.004038899694359498,32350.0,0.04927357032457496,-0.0007264296754250429,guide
219,page_0184,MONITOR,stable,0.8010230483470023,impressions_up_clicks_flat;high_visibility_page,8.373000000000001,0.0056993609335926725,43037.0,0.023747008388131142,-0.0012529916118688596,guide
220,page_0151,MONITOR,stable,0.7999593928934925,no_strong_signal,24.034499999999994,-0.007344540150041892,14758.0,0.006030627456294891,3.0627456294890845e-05,blog
221,page_0058,MONITOR,stable,0.7966387971817918,no_strong_signal,16.811333333333334,0.002567379827729998,16521.0,0.010229404999697355,0.0006294049996973562,guide
222,page_0003,MONITOR,stable,0.7947416448696653,no_strong_signal,7.219166666666667,0.0008610725201444095,14686.0,0.02893912569794362,-0.0010608743020563798,landing
223,page_0150,MONITOR,stable,0.7924307678185472,impressions_up_clicks_flat;high_visibility_page,8.7145,-0.002917754931925441,44120.0,0.021917497733454215,0.0019174977334542147,landing
224,page_0015,MONITOR,stable,0.7923020660121108,no_strong_signal,23.07533333333333,0.002028896915809874,15392.0,0.0059121621621621625,-8.783783783783763e-05,landing
225,page_0113,MONITOR,stable,0.7916384484804395,no_strong_signal,15.087999999999994,0.0019449847179772134,23422.0,0.011954572624028692,-4.542737597130857e-05,blog
226,page_0244,MONITOR,stable,0.7905435766097522,no_strong_signal,14.688166666666666,-0.006993887190886433,14332.0,0.011861568518001674,-0.0001384314819983263,landing
227,page_0014,MONITOR,stable,0.7842043846840181,high_visibility_page,14.993333333333334,0.003460961378160609,33702.0,0.012046762803394458,4.67628033944574e-05,blog
228,page_0275,MONITOR,stable,0.7839310433244413,no_strong_signal,8.791833333333336,-0.00011864406779668013,12374.0,0.020365282042993375,0.00036528204299337425,blog
229,page_0134,MONITOR,stable,0.7736079073076929,no_strong_signal,5.698500000000001,0.006604334537371538,25149.0,0.04230784524235556,0.002307845242355562,blog
230,page_0179,MONITOR,stable,0.7683650119112957,no_strong_signal,20.7795,-0.003095026396221335,19149.0,0.006527756018591049,0.0005277560185910487,category
231,page_0120,MONITOR,stable,0.7631487402714332,no_strong_signal,9.57666666666667,-0.003298138371769927,10197.0,0.019515543787388446,0.0015155437873884472,landing
232,page_0250,MONITOR,growing,0.7573689280240484,no_strong_signal,10.502166666666671,-0.020589886079466622,11928.0,0.017354124748490945,0.0005541247484909459,blog
233,page_0072,MONITOR,stable,0.7514402073660624,no_strong_signal,7.973166666666668,-0.005773548207835453,10271.0,0.02472982182844903,-0.00027017817155097074,category
234,page_0260,MONITOR,stable,0.7496242354228072,no_strong_signal,11.95416666666666,-0.006201444845790438,8965.0,0.016062465142219744,0.0004624651422197451,product
235,page_0047,MONITOR,stable,0.745118844119715,no_strong_signal,8.372666666666667,-0.00017671575437627087,20781.0,0.023819835426591596,-0.001180164573408405,blog
236,page_0176,MONITOR,stable,0.7449204492845422,impressions_up_clicks_flat;high_visibility_page,5.197499999999997,0.0007110308419005129,52630.0,0.0520235607068212,0.0020235607068211994,blog
237,page_0152,MONITOR,stable,0.7444243185594495,no_strong_signal,13.581333333333333,0.011036398999722136,12654.0,0.013434487118697646,0.0002344871186976457,product
238,page_0048,MONITOR,stable,0.7412790717751816,no_strong_signal,19.967666666666666,0.0008068908030007978,21808.0,0.006190388848129127,0.0001903888481291265,category
239,page_0002,MONITOR,stable,0.7405847450635777,no_strong_signal,17.568500000000004,-0.0006215615448735834,26499.0,0.008679572814068455,0.0002795728140684555,blog
240,page_0313,MONITOR,stable,0.7392382385408809,high_visibility_page,11.163333333333327,-0.004582383995554325,35286.0,0.01663549283001757,-0.00016450716998242867,guide
241,page_0293,MONITOR,stable,0.7377616502584033,no_strong_signal,11.77816666666667,-0.0022753542650736087,23980.0,0.01609674728940784,0.0004967472894078402,product
242,page_0258,MONITOR,growing,0.7364259738291145,low_visibility_page,12.393499999999996,-0.03403973325923873,4832.0,0.014486754966887417,-0.0011132450331125827,product
243,page_0290,MONITOR,stable,0.7350558167916584,no_strong_signal,24.65483333333334,0.002643234231731199,31305.0,0.00590959910557419,-9.040089442581035e-05,landing
244,page_0205,MONITOR,stable,0.7201907167631589,impressions_up_clicks_flat;high_visibility_page,12.69083333333333,0.010447068630175037,52117.0,0.014467448241456722,6.744824145672214e-05,landing
245,page_0253,MONITOR,stable,0.7173114795589651,no_strong_signal,7.959166666666669,0.006487635454292835,12861.0,0.02573672342741622,0.0007367234274162186,landing
246,page_0207,MONITOR,stable,0.7155027424152337,no_strong_signal,17.591166666666666,-4.362322867469483e-05,20950.0,0.008878281622911694,0.000478281622911695,blog
247,page_0068,MONITOR,growing,0.7154305884132104,no_strong_signal,5.865500000000001,-0.007751875520978028,19274.0,0.0403652588979973,0.00036525889799730177,category
248,page_0169,MONITOR,growing,0.7132984837039554,low_visibility_page,9.801666666666666,-0.021563767713253634,4232.0,0.018431001890359167,0.00043100189035916864,product
249,page_0191,MONITOR,growing,0.7122744812543076,low_visibility_page,8.165500000000003,-0.01968574604056695,4752.0,0.02462121212121212,-0.0003787878787878812,product
250,page_0247,MONITOR,stable,0.7084287557524118,no_strong_signal,23.487,0.00018505140316747595,25657.0,0.005963284873523795,-3.671512647620504e-05,category
251,page_0296,MONITOR,stable,0.7075536162606039,impressions_up_clicks_flat,15.103999999999997,-0.007765490414004014,11034.0,0.011419249592169658,-0.0005807504078303421,guide
252,page_0158,MONITOR,stable,0.7043989939229753,no_strong_signal,16.087666666666667,-0.0014048346762986145,17083.0,0.011122168237429023,0.00032216823742902377,category
253,page_0077,MONITOR,stable,0.7022810661931688,high_visibility_page,7.0153333333333325,-0.003253125868296764,46400.0,0.030538793103448276,0.0005387931034482769,product
254,page_0073,MONITOR,stable,0.6939853966130729,no_strong_signal,22.908499999999997,9.641567101964041e-05,28645.0,0.005899807994414383,-0.00010019200558561685,product
255,page_0227,MONITOR,stable,0.6900190980250279,no_strong_signal,6.302166666666667,0.00336121144762431,18522.0,0.038656732534283554,-0.0013432674657164467,guide
256,page_0264,MONITOR,growing,0.6876788528656107,low_visibility_page,12.185,-0.023273131425395995,7599.0,0.015528358994604554,-7.164100539544527e-05,product
257,page_0199,MONITOR,growing,0.6871062602164903,low_visibility_page,12.336999999999993,-0.03362045012503473,7810.0,0.015364916773367477,-0.0002350832266325223,guide
258,page_0259,MONITOR,stable,0.6860727799679622,no_strong_signal,4.205,0.0017782717421505772,19072.0,0.06842491610738255,-0.001575083892617457,guide
259,page_0056,MONITOR,stable,0.6810879716070444,no_strong_signal,7.3713333333333315,0.0038049458182827923,11275.0,0.02802660753880266,-0.001973392461197338,landing
260,page_0225,MONITOR,stable,0.6761546152475156,no_strong_signal,4.938833333333332,-0.0008871908863573107,18191.0,0.05293826617558133,0.002938266175581329,category
261,page_0224,MONITOR,stable,0.6733619975698115,high_visibility_page,6.956999999999999,-0.0040327868852459234,33663.0,0.03068651041202507,0.0006865104120250716,landing
262,page_0005,MONITOR,stable,0.6731127244795395,no_strong_signal,16.165000000000003,0.005590997499305421,13326.0,0.010580819450697884,-0.00021918054930211532,landing
263,page_0265,MONITOR,stable,0.6725725974002938,high_visibility_page,8.722999999999997,0.004636843567657609,48073.0,0.021987394171364385,0.0019873941713643845,category
264,page_0030,MONITOR,stable,0.666404322882641,no_strong_signal,11.750833333333333,-0.006663795498749772,27876.0,0.015999426029559477,0.00039942602955947773,category
265,page_0153,MONITOR,stable,0.6607388986875546,no_strong_signal,4.417166666666668,0.001807446512920231,19950.0,0.061203007518796995,-0.008796992481203011,landing
266,page_0013,MONITOR,stable,0.6605451977739536,high_visibility_page,7.491333333333338,0.001098082800778018,44817.0,0.028069705692036505,-0.001930294307963494,landing
267,page_0291,MONITOR,stable,0.6542514203601492,no_strong_signal,5.267666666666666,-0.00041344818004997636,13083.0,0.051287930902698155,0.001287930902698152,landing
268,page_0046,MONITOR,stable,0.6513318890280647,no_strong_signal,17.672666666666668,8.669074742974658e-05,11328.0,0.00882768361581921,0.00042768361581920974,guide
269,page_0144,MONITOR,stable,0.6424961996396749,high_visibility_page,4.494666666666666,0.000703528757988352,55561.0,0.06090603120894152,-0.009093968791058483,product
270,page_0149,MONITOR,stable,0.6058654770678024,no_strong_signal,4.621166666666667,-0.004641567101972741,18749.0,0.05866979572243853,0.008669795722438527,blog
271,page_0069,MONITOR,stable,0.6046115488633428,high_visibility_page,10.033666666666665,-0.0021211447624341186,64618.0,0.017998081030053546,-1.918969946453075e-06,landing
272,page_0314,MONITOR,stable,0.5897441334278888,no_strong_signal,10.24483333333333,0.0009944429008058458,26858.0,0.01779730434135081,-0.00020269565864919,category
273,page_0163,MONITOR,stable,0.5885241942253076,high_visibility_page,4.852666666666666,0.00037121422617395345,38184.0,0.05554682589566311,0.0055468258956631045,category
274,page_0209,MONITOR,stable,0.5790848675833296,no_strong_signal,7.68716666666667,-0.0024303973325923963,26572.0,0.0273972602739726,0.0023972602739726,category
275,page_0064,MONITOR,growing,0.5770925291825548,low_visibility_page,8.495499999999998,-0.01800916921367044,3017.0,0.021876035797149487,-0.003123964202850514,guide
276,page_0213,MONITOR,stable,0.5509870573587499,high_visibility_page,14.448166666666669,-0.0029399833287023997,80708.0,0.012501858551816425,-0.0006981414481835747,guide
277,page_0272,MONITOR,growing,0.52813283852023,low_visibility_page,14.666000000000002,-0.036472353431508744,4833.0,0.012207738464721705,0.00020773846472170454,category
278,page_0312,MONITOR,stable,0.5241526352100192,high_visibility_page,8.077333333333332,0.0030991942206167367,47692.0,0.025769521093684477,0.0007695210936844755,blog
279,page_0082,MONITOR,stable,0.5238907797798248,high_visibility_page,13.029166666666667,-0.004519310919700015,57404.0,0.015155738276078322,0.0007557382760783223,category
280,page_0305,MONITOR,stable,0.5051259328599138,high_visibility_page,4.703333333333334,0.003673242567379802,50923.0,0.05349252793433223,0.003492527934332225,landing
281,page_0222,MONITOR,stable,0.4924279726572243,no_strong_signal,4.528999999999999,0.0066012781328146225,11432.0,0.058869839048285515,0.008869839048285512,blog
282,page_0165,MONITOR,growing,0.4837235385373226,low_visibility_page,12.255666666666665,-0.02532258960822449,1251.0,0.0015987210231814548,-0.014001278976818545,landing
283,page_0306,MONITOR,stable,0.48138683778044755,high_visibility_page,16.449166666666663,-0.009709085857182633,72231.0,0.01027259763813321,-0.000527402361866788,blog
284,page_0059,LOW_PRIORITY,stable,0.9355802043630522,low_visibility_page,17.306833333333323,0.003546818560711078,8964.0,0.009147701918786257,-0.0004522980812137426,guide
285,page_0277,LOW_PRIORITY,stable,0.9081901883951279,low_visibility_page,17.575,0.001717699360933801,6758.0,0.008878366380585973,0.00047836638058597336,product
286,page_0187,LOW_PRIORITY,stable,0.8668540265589125,impressions_up_clicks_flat;low_visibility_page,14.508000000000003,-0.00016615726590719495,7597.0,0.012373305252073186,0.0003733052520731861,category
287,page_0009,LOW_PRIORITY,stable,0.8494199722336736,low_visibility_page,7.040166666666667,0.0003759377604890286,6708.0,0.030858676207513418,0.0008586762075134188,product
288,page_0116,LOW_PRIORITY,stable,0.849236043410607,low_visibility_page,5.346,0.003076410113920554,8814.0,0.04583616972997504,-0.004163830270024961,product
289,page_0284,LOW_PRIORITY,stable,0.8437069264355892,impressions_up_clicks_flat;low_visibility_page,17.057166666666667,-0.0038419005279244907,7564.0,0.009122157588577472,-0.00047784241142252715,guide
290,page_0217,LOW_PRIORITY,stable,0.8409464815050932,impressions_up_clicks_flat;low_visibility_page,15.186833333333333,0.001025562656293403,5118.0,0.011918718249316139,-8.128175068386131e-05,product
291,page_0206,LOW_PRIORITY,stable,0.8308586653078949,low_visibility_page,6.751666666666665,0.004235621005834955,8473.0,0.03351823439159684,0.0035182343915968403,category
292,page_0200,LOW_PRIORITY,stable,0.8235797024757763,low_visibility_page,8.707999999999997,0.0019505418171712802,5140.0,0.02198443579766537,0.001984435797665371,category
293,page_0194,LOW_PRIORITY,stable,0.8195937088630896,low_visibility_page,24.270500000000002,-0.0005854404001111717,5681.0,0.0070410139060024645,0.0010410139060024644,guide
294,page_0270,LOW_PRIORITY,stable,0.8091993922343649,low_visibility_page,20.66216666666667,-0.004211447624340059,6623.0,0.008153404801449495,0.0021534048014494947,product
295,page_0274,LOW_PRIORITY,stable,0.8073814619264935,low_visibility_page,5.941333333333334,0.002646846346207194,4292.0,0.0407735321528425,0.000773532152842496,blog
296,page_0304,LOW_PRIORITY,stable,0.7961738003612067,low_visibility_page,15.318333333333339,-0.003785495971103121,4896.0,0.012254901960784314,0.0002549019607843133,guide
297,page_0078,LOW_PRIORITY,stable,0.7888508644333954,impressions_up_clicks_flat;low_visibility_page,23.485333333333333,0.0013348152264519126,6004.0,0.00782811459027315,0.0018281145902731503,guide
298,page_0167,LOW_PRIORITY,stable,0.7718827506661265,low_visibility_page,6.5405,0.0030183384273409523,5417.0,0.034151744508030275,0.0041517445080302764,product
299,page_0228,LOW_PRIORITY,stable,0.7571242980064714,low_visibility_page,11.125333333333332,0.008464573492636795,5397.0,0.016120066703724293,-0.000679933296275706,landing
300,page_0318,LOW_PRIORITY,stable,0.748363737105016,low_visibility_page,5.504666666666667,-0.0016821339260906438,4471.0,0.04495638559606352,0.004956385596063519,blog
301,page_0098,LOW_PRIORITY,stable,0.7434660359376276,impressions_up_clicks_flat;low_visibility_page,17.927666666666664,-0.0026379549874966054,1843.0,0.0,-0.0084,guide
302,page_0020,LOW_PRIORITY,stable,0.737521211598294,low_visibility_page,8.561666666666667,-0.0036171158655182354,3427.0,0.02100962941348118,0.0010096294134811779,category
303,page_0111,LOW_PRIORITY,stable,0.7229094296018201,low_visibility_page,21.065833333333337,0.05548457904973606,702.0,0.0,-0.006,guide
304,page_0171,LOW_PRIORITY,stable,0.721231423279327,impressions_up_clicks_flat;low_visibility_page,3.9771666666666663,-0.00019866629619340328,7226.0,0.07182396900083034,0.0018239690008303305,guide
305,page_0300,LOW_PRIORITY,stable,0.7157906018333949,low_visibility_page,23.62966666666666,-0.004586829674909606,1674.0,0.0,-0.006,blog
306,page_0285,LOW_PRIORITY,stable,0.7143196674860965,low_visibility_page,12.716333333333331,0.005604890247291071,2978.0,0.019140362659503023,0.004740362659503023,category
307,page_0010,LOW_PRIORITY,stable,0.7132841053843827,low_visibility_page,20.682333333333325,-0.0013203667685469244,3243.0,0.0003083564600678384,-0.005691643539932162,blog
308,page_0067,LOW_PRIORITY,stable,0.7008278598170761,low_visibility_page,12.713333333333335,-0.000880800222283966,1674.0,0.005973715651135006,-0.008426284348864993,category
309,page_0303,LOW_PRIORITY,stable,0.6573584769024977,low_visibility_page,15.739000000000004,0.04169658238399568,1772.0,0.001128668171557562,-0.009671331828442436,blog
310,page_0081,LOW_PRIORITY,stable,0.6435637763032077,low_visibility_page,24.046166666666654,-0.006106974159488968,6254.0,0.007035497281739686,0.001035497281739686,product
311,page_0230,LOW_PRIORITY,stable,0.6380595993152317,low_visibility_page,10.1745,-0.0035418171714365725,1960.0,0.023979591836734693,0.005979591836734695,category
312,page_0216,LOW_PRIORITY,stable,0.6124253608167856,low_visibility_page,11.431000000000004,-0.007721589330369679,3287.0,0.01794949802251293,0.0011494980225129313,product
313,page_0257,LOW_PRIORITY,stable,0.6089740005872788,low_visibility_page,10.108666666666666,-0.009027507641011383,4533.0,0.018089565409221266,8.956540922126777e-05,guide
314,page_0044,LOW_PRIORITY,stable,0.6043854382509027,low_visibility_page,7.969499999999999,-0.00888274520700192,5635.0,0.026264418811002662,0.0012644188110026607,blog
315,page_0109,LOW_PRIORITY,stable,0.5896673360349589,low_visibility_page,25.920000000000005,-0.010091692136704723,7084.0,0.007763975155279503,0.0017639751552795029,landing
316,page_0252,LOW_PRIORITY,stable,0.5639394214494176,low_visibility_page,7.036999999999997,-0.007622117254792989,8163.0,0.03221854710278084,0.0022185471027808407,landing
317,page_0156,LOW_PRIORITY,stable,0.5543313559108495,impressions_up_clicks_flat;low_visibility_page,20.403000000000002,-0.009892192275632008,2020.0,0.0,-0.006,category
318,page_0090,LOW_PRIORITY,stable,0.5320333771509344,low_visibility_page,20.462499999999995,0.046428174492914864,1112.0,0.0,-0.006,product
319,page_0282,LOW_PRIORITY,stable,0.5089184938709104,low_visibility_page,3.6908333333333343,-0.00301000277854959,1819.0,0.07806487080813634,0.008064870808136337,blog
320,page_0119,LOW_PRIORITY,stable,0.48612532727257096,low_visibility_page,3.507166666666667,-0.0001864406779660786,5365.0,0.08704566635601119,0.01704566635601118,landing
